1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220
225,1989,7.3806436,6.030201143,6.729201196,6.737458463,7.105321147,7.101799505,7.232912247,7.221916168,7.254328734,7.186937902,7.273454207,7.270178887,7.265421139,7.287643395,7.28223878,7.328760958,7.304910628,7.316165383,7.322752322,7.325125255,7.319266791,7.344706331,7.314565796,7.343097079,7.336521201,7.333615148,7.347430671,7.351496889,7.322346812,7.34870547,7.351011753,7.359414276,7.348590578,7.361018992,7.366974616,7.322490893,7.364181641,7.34753445,7.365854808,7.358861868,7.35992384,7.360926945,7.365490264,7.360657253,7.365988133,7.369148134,7.357040372,7.367322712,7.37591488,7.366235092,7.370025003,7.365554704,7.366329117,7.370880596,7.365143508,7.3719113,7.369885517,7.368618741,7.369502074,7.365454579,7.372075364,7.37124359,7.36926022,7.370526645,7.376742844,7.372439469,7.371290085,7.374399178,7.374712399,7.370951179,7.373696723,7.372417296,7.371108236,7.376991212,7.376248123,7.371300244,7.377918246,7.375143133,7.37486199,7.372566004,7.372697213,7.377057233,7.375293157,7.377445798,7.376258509,7.377948233,7.374491083,7.377843954,7.375718982,7.378536396,7.379300055,7.376245769,7.378165501,7.37778908,7.375322618,7.377932068,7.37672992,7.379287583,7.379435822,7.379702822,7.378808299,7.379254823,7.379462685,7.379500545,7.379707245,7.377686914,7.37931919,7.379744304,7.3783876,7.3789126,7.379958482,7.379434935,7.3781936,7.37907224,7.379910642,7.379843015,7.379942179,7.379881014,7.379644179,7.379948391,7.380053644,7.378575452,7.379455829,7.379888831,7.380242859,7.38036125,7.3801126,7.38003649,7.3800886,7.380126459,7.380196134,7.3802536,7.380399723,7.3805206,7.3806116,7.3805806,7.380138207,7.3803566,7.38047721,7.3800516,7.3803206,7.380425128,7.380115131,7.380390925,7.3806436,7.3803586,7.380364364,7.380235405,7.3798786,7.3806436,7.380364835,7.3804666,7.3806436,7.3804196,7.3803626,7.3806436,7.380373534,7.38046358,7.380472966,7.380504669,7.380530095,7.38049125,7.38036026,7.3805246,7.380558242,7.3805416,7.380383755,7.3804856,7.3805146,7.3804306,7.3804956,7.380456863,7.3806156,7.380581447,7.3806096,7.3805656,7.3805376,7.3805616,7.3806436,7.3806266,7.3805796,7.3806436,7.3805946,7.3806216,7.3805756,7.3805706,7.3805986,7.3805996,7.3805806,7.3806156,7.3806106,7.3806226,7.3806256,7.3806436,7.3806436,7.3806256,7.3806436,7.3806006,7.3806296,7.3806276,7.3806266,7.380619988,7.3806246,7.3806436,7.3806156,7.3806436,7.3806436,7.3806436,7.3806436,7.3806306,7.3806376,7.3806376,7.3806356,7.3806436,7.3806436,7.3806416,7.3806436,7.3806426
226,1990,7.5144833,6.114837935,6.853787498,6.825265565,7.227270269,7.198328466,7.356546063,7.350596974,7.388359569,7.32184411,7.40510092,7.394939413,7.411714054,7.429065135,7.427954273,7.457376765,7.438494037,7.446951041,7.458009195,7.463859592,7.451379164,7.473466407,7.437732767,7.473132736,7.47016422,7.469667742,7.481612205,7.481647781,7.468280824,7.483894029,7.481234943,7.490488444,7.484478152,7.493954119,7.499396741,7.481077191,7.495971168,7.486183706,7.500372329,7.493539894,7.494432849,7.501094427,7.498831328,7.491714319,7.497527869,7.503878168,7.493550174,7.499867372,7.508697314,7.49895444,7.503197961,7.49766194,7.498934208,7.504165136,7.49907709,7.505508896,7.502432421,7.503249112,7.502178995,7.50030558,7.504706256,7.5048432,7.502395266,7.504517959,7.511278153,7.505491944,7.504372694,7.508334927,7.508651813,7.505548914,7.507538352,7.507074164,7.504410364,7.510639982,7.509848332,7.50472025,7.511420413,7.509991551,7.508116147,7.506942628,7.506901684,7.510900569,7.509184804,7.511097552,7.510363803,7.511249775,7.508722566,7.511985575,7.50916012,7.512335957,7.513094464,7.510234036,7.511623623,7.511784068,7.509512793,7.511884673,7.510611722,7.512920317,7.513327514,7.513438142,7.512428955,7.51293142,7.513218644,7.513126815,7.513181748,7.511717722,7.513400585,7.51344851,7.5131783,7.5127943,7.513764741,7.513212314,7.5129973,7.513259119,7.513822096,7.513688544,7.513826695,7.513668405,7.513626576,7.513807946,7.513907162,7.514312276,7.5133234,7.513772809,7.51394968,7.514206238,7.5139813,7.513900429,7.5138953,7.513869817,7.514052942,7.5137463,7.514274036,7.5141393,7.5144663,7.5143433,7.514008946,7.5140843,7.514297524,7.513825968,7.5141753,7.51427541,7.513960516,7.51422971,7.5144833,7.5142093,7.514211914,7.514208414,7.5142503,7.5144833,7.514217832,7.5143503,7.5140813,7.5143243,7.5142013,7.5142483,7.514191223,7.514355533,7.514263311,7.514334517,7.514367829,7.514281602,7.514318829,7.5142203,7.514364882,7.5143363,7.514284181,7.5142913,7.5143883,7.5143463,7.5143633,7.514340472,7.5143803,7.514416739,7.5144363,7.5144233,7.5143953,7.5143983,7.5144833,7.5144483,7.5144423,7.5143723,7.5144293,7.5144573,7.5144293,7.5144263,7.5144393,7.5144433,7.5144363,7.5144543,7.5144553,7.5144613,7.5144543,7.514428997,7.5144833,7.5144653,7.5144833,7.5144493,7.5144663,7.5144673,7.5144653,7.514453851,7.5144623,7.5144833,7.5144583,7.5144753,7.5144833,7.5144693,7.5144833,7.5144703,7.5144773,7.5144733,7.5144753,7.5144833,7.5144833,7.5144813,7.5144813,7.5144813
227,1991,7.7049799,6.318820081,7.012286136,7.051055784,7.428178668,7.385638817,7.536830166,7.538882966,7.581482432,7.532344358,7.58863392,7.585564344,7.602962072,7.615987296,7.614878056,7.643311174,7.62859544,7.633462892,7.645692875,7.632003324,7.639217613,7.655683484,7.630814777,7.661862541,7.658365167,7.664342856,7.66933143,7.671305751,7.666942167,7.672909555,7.67357911,7.678575389,7.674206012,7.683884156,7.686767442,7.672985738,7.68656345,7.678602409,7.689512556,7.683471889,7.685933907,7.692647659,7.689230112,7.682217585,7.687041709,7.693536363,7.688267947,7.687466413,7.699176694,7.689517542,7.693115493,7.69039532,7.6899061,7.700909094,7.694067349,7.696481917,7.692388792,7.695259188,7.692163236,7.691015468,7.695114015,7.695750518,7.692684756,7.693348034,7.700164051,7.695789395,7.693462231,7.698423699,7.699323728,7.697092608,7.697853703,7.697211687,7.695727232,7.700956667,7.700348807,7.694649226,7.70181568,7.700570024,7.700290407,7.699119911,7.698873819,7.700786982,7.701231249,7.701744275,7.701158601,7.701577665,7.699932268,7.702263574,7.700126428,7.702765141,7.703598107,7.700649838,7.702277125,7.701671773,7.699816134,7.702488476,7.702240885,7.703349437,7.703850898,7.703850798,7.702864562,7.703694324,7.703970739,7.703628355,7.703760883,7.70249015,7.703744233,7.703831009,7.7038039,7.7035319,7.704132393,7.703575258,7.7038259,7.703745739,7.704312586,7.704082721,7.704329772,7.70417282,7.704057966,7.704119316,7.70436484,7.704964498,7.704124933,7.704317409,7.704437354,7.704702852,7.7044769,7.704405816,7.7043879,7.704399002,7.704500104,7.7042609,7.704687199,7.7046239,7.7049619,7.7048309,7.704427551,7.7045649,7.704763708,7.704364346,7.7046779,7.704766937,7.704610047,7.70470432,7.7049799,7.7046999,7.704713488,7.704684384,7.7047429,7.7046919,7.704693746,7.7048349,7.7045629,7.7048089,7.7046819,7.7047389,7.704651809,7.7048789,7.704798916,7.704861175,7.704861432,7.70476573,7.704824432,7.7047409,7.704868976,7.7048159,7.704787077,7.7048009,7.7048849,7.7048329,7.7048609,7.704851137,7.7048749,7.704926786,7.7049379,7.7049219,7.7048879,7.7048689,7.7049799,7.704931833,7.7049329,7.7048689,7.7049259,7.7049529,7.7049239,7.7049149,7.7049339,7.7049369,7.7049319,7.7049499,7.7049509,7.7049569,7.7049509,7.704923588,7.7049799,7.7049599,7.7049799,7.7049459,7.7049619,7.7049639,7.7049619,7.704951354,7.7049539,7.7049799,7.7049519,7.7049719,7.7049799,7.7049659,7.7049799,7.7049669,7.7049739,7.7049699,7.7049719,7.7049799,7.7049799,7.7049779,7.7049779,7.7049779
228,1992,7.4295304,6.015036208,6.705405923,6.89523485,7.165914185,7.107548932,7.250431861,7.267660134,7.302063855,7.268760681,7.316128896,7.310035366,7.330000414,7.347279256,7.338706127,7.367587982,7.351770455,7.352512301,7.369927959,7.351726327,7.361349943,7.373968888,7.362188323,7.384791795,7.382961011,7.390060143,7.391556655,7.396094854,7.393757399,7.39644345,7.400715419,7.40057448,7.399239918,7.407712862,7.409617459,7.401429255,7.409875638,7.405332252,7.413766842,7.407728607,7.412495481,7.413457981,7.413850408,7.406336429,7.413099159,7.416903454,7.413970784,7.41360211,7.423710601,7.412746917,7.416349782,7.416149086,7.414714481,7.421438995,7.41760784,7.420741551,7.416973166,7.42079803,7.415641435,7.414196583,7.41804486,7.420050392,7.416371922,7.419425331,7.422162345,7.420388771,7.417914391,7.422675051,7.423810985,7.423793406,7.421859801,7.420546472,7.422879073,7.425332903,7.424316379,7.423744216,7.426284494,7.423537053,7.425025466,7.425360926,7.423804948,7.425466043,7.425428992,7.426562648,7.425707597,7.426191928,7.426505814,7.426576705,7.425687652,7.426875664,7.428120726,7.424913201,7.426259912,7.426529885,7.427931095,7.426835468,7.4265324,7.427723089,7.428209004,7.428136845,7.427425932,7.428056032,7.428698974,7.42791525,7.428441625,7.427539509,7.428126776,7.428531238,7.4284814,7.4281084,7.428408027,7.428023057,7.4288494,7.428188259,7.428795372,7.428509325,7.428868799,7.428728726,7.428596053,7.428625155,7.428936445,7.42878641,7.428763689,7.429153909,7.42888257,7.429257115,7.4290254,7.428826268,7.4289324,7.428909694,7.42910061,7.4287724,7.42917828,7.4291624,7.4295124,7.429368585,7.428976056,7.4290644,7.429294335,7.428898604,7.4292464,7.429312532,7.429125576,7.42926283,7.4295304,7.4292414,7.429288073,7.429178259,7.4292834,7.4292164,7.429249104,7.4293834,7.4290974,7.4293584,7.4292354,7.4292804,7.429264306,7.429424579,7.429328436,7.429432585,7.429407936,7.42931608,7.429386115,7.4293024,7.429431218,7.4294074,7.429344936,7.4293534,7.4294414,7.4294044,7.4294164,7.429399683,7.4294194,7.429486641,7.4294674,7.4294734,7.4294384,7.4294334,7.4295304,7.429474347,7.4294834,7.4294194,7.4294764,7.4295014,7.4294714,7.4294714,7.4294894,7.4294864,7.4294814,7.4294984,7.4295004,7.4295074,7.4295004,7.429473919,7.4294764,7.4295074,7.4295304,7.4294974,7.4295124,7.4295144,7.4295134,7.42950189,7.4295114,7.4295304,7.4295044,7.4295214,7.4295024,7.4295154,7.4295094,7.4295174,7.4295234,7.4295204,7.4295224,7.4295304,7.4295304,7.4295284,7.4295284,7.4295284
229,1993,7.4891006,6.047114357,6.715138953,6.981606159,7.228119948,7.169054937,7.304026939,7.331119661,7.361533348,7.349854001,7.38135505,7.371693406,7.389381524,7.401657934,7.396833347,7.424805673,7.410160866,7.401262779,7.426782583,7.403585484,7.42327222,7.429121795,7.429223414,7.442427248,7.442480089,7.451262912,7.447569014,7.455955348,7.455576499,7.45695609,7.455266572,7.456018318,7.457545676,7.46391567,7.46543285,7.463208535,7.468037125,7.468254517,7.471206117,7.466736397,7.47173358,7.471870859,7.473409156,7.46609395,7.472551632,7.476869872,7.473359433,7.472559157,7.482902288,7.471814082,7.475746563,7.476413857,7.473720536,7.475691915,7.478703293,7.479750314,7.477200757,7.481590363,7.475620279,7.475887404,7.477027939,7.479214082,7.475216563,7.478535925,7.480644001,7.479898586,7.476758437,7.481682346,7.482590776,7.483700212,7.481540703,7.479608723,7.483939475,7.48471684,7.484348475,7.484638796,7.48549123,7.482526531,7.484471839,7.486394189,7.48477587,7.484637194,7.485667347,7.485113214,7.485196813,7.485723742,7.486780298,7.485916326,7.485874988,7.486274455,7.487531718,7.484663072,7.485887154,7.486572591,7.48839819,7.48674634,7.4863376,7.48697401,7.487653595,7.487742629,7.486917119,7.487404317,7.487817145,7.487578446,7.488351056,7.487691924,7.487889026,7.487924111,7.4877106,7.4877456,7.488067297,7.487526644,7.4884686,7.487742839,7.48832704,7.488038646,7.488427237,7.488283237,7.488134995,7.488015646,7.488438747,7.488314704,7.488374199,7.488736775,7.4884774,7.48880714,7.4886206,7.488305267,7.4885026,7.4884368,7.488601821,7.4882286,7.488699448,7.4887226,7.4890816,7.488934784,7.488544261,7.4886166,7.488804016,7.488311537,7.4888156,7.488882826,7.488747538,7.48882604,7.4891006,7.4888036,7.48891352,7.488783479,7.4888476,7.4887216,7.488808863,7.4889236,7.4886546,7.4889296,7.4887786,7.4888456,7.488800561,7.48898478,7.488897641,7.488949605,7.48897514,7.488860659,7.488936315,7.4889066,7.48903223,7.4889766,7.48892614,7.4889416,7.4890126,7.4889536,7.4889836,7.488968938,7.4889906,7.48903305,7.4890466,7.4890416,7.4890086,7.4889976,7.4891006,7.489053376,7.4890506,7.4889886,7.4890436,7.4890706,7.4890396,7.4890386,7.4890376,7.4890536,7.4890506,7.4890676,7.4890706,7.4890726,7.4890696,7.489041912,7.4890466,7.4890766,7.4891006,7.4890696,7.4890816,7.4890836,7.4890836,7.489074714,7.4890776,7.4891006,7.4890806,7.4890896,7.4890726,7.4890826,7.4890776,7.4890876,7.4890926,7.4890896,7.4890926,7.4891006,7.4891006,7.4890976,7.4890986,7.4890986
230,1994,7.5245956,6.057064839,6.703022892,7.07661548,7.268146288,7.189560982,7.328874726,7.367633834,7.392926228,7.410167025,7.418025154,7.408716309,7.426228567,7.432176164,7.428654503,7.452674099,7.444351342,7.430637152,7.459237913,7.440678229,7.45536487,7.463772943,7.473876351,7.47889879,7.477815751,7.488466742,7.481507317,7.490529851,7.491309175,7.491236156,7.489243293,7.487885288,7.495125082,7.501517956,7.499971068,7.500927614,7.501664564,7.507573797,7.504779941,7.501083953,7.507681432,7.505193537,7.508232661,7.501003303,7.507946463,7.515061282,7.509288961,7.506945557,7.517494449,7.506366731,7.509823945,7.512619967,7.507751658,7.509523069,7.514486399,7.514295361,7.512948249,7.51546827,7.51088205,7.513146426,7.511638599,7.514200133,7.507853089,7.512654277,7.516215585,7.515087371,7.511989206,7.516805524,7.518121734,7.518785922,7.51698634,7.51611333,7.519209669,7.519809066,7.519949521,7.520286575,7.520487125,7.520900594,7.520170321,7.522939204,7.521203961,7.520289892,7.52372104,7.520568405,7.520599237,7.521439506,7.522918242,7.521217654,7.521785351,7.521563169,7.523540579,7.519769054,7.520979475,7.522432101,7.523854675,7.522144012,7.5217986,7.522250498,7.522904504,7.523112035,7.522360076,7.522843295,7.523365124,7.522753135,7.523562584,7.523954921,7.523495741,7.523206758,7.5234676,7.5233156,7.523455212,7.522955012,7.5240736,7.52340168,7.523729128,7.523176295,7.523942485,7.523996015,7.523548461,7.523363636,7.524032391,7.523820368,7.524131767,7.524245818,7.523908406,7.52430705,7.5241186,7.523666483,7.5240006,7.523947866,7.524057828,7.5237686,7.524131598,7.524195204,7.5245746,7.524422786,7.524038362,7.5241526,7.524262015,7.523866964,7.5241976,7.524402257,7.524252627,7.524255506,7.5245956,7.5242886,7.5245456,7.524112774,7.5243346,7.5241666,7.524321331,7.5244156,7.5241386,7.5244196,7.5242486,7.5243316,7.524393545,7.5244806,7.524394018,7.524450838,7.524467962,7.524348685,7.524437325,7.5243006,7.524501581,7.5244646,7.524424144,7.5244386,7.5245146,7.5244506,7.5244746,7.524469774,7.5244846,7.524530838,7.5245416,7.5245366,7.5245056,7.5244936,7.524402687,7.524540615,7.5245406,7.5244846,7.5245386,7.5245646,7.5245316,7.5245316,7.5245256,7.5245456,7.5245456,7.5245566,7.5245646,7.5245626,7.5245626,7.524540712,7.5245416,7.5245686,7.5245956,7.5245656,7.5245766,7.5245776,7.5245786,7.524569747,7.5245706,7.524559573,7.5245766,7.5245836,7.5245666,7.5245776,7.5245726,7.5245826,7.5245876,7.5245846,7.5245866,7.524591076,7.5245956,7.5245926,7.5245936,7.5245936
231,1995,7.6430104,6.158592904,6.751892233,7.202800706,7.386684881,7.30460206,7.434950488,7.488312987,7.507933911,7.536606302,7.534629436,7.520648799,7.544003504,7.544309148,7.552509142,7.569007255,7.559656097,7.54093823,7.573255068,7.578951459,7.570025488,7.581180387,7.594372992,7.593637298,7.595803476,7.607091115,7.597800728,7.608633633,7.608339861,7.608140078,7.606745467,7.600260383,7.614990836,7.617112902,7.611914968,7.62083248,7.62018969,7.627351161,7.623902122,7.617087376,7.626173398,7.622790917,7.626807833,7.619271563,7.62552534,7.633889989,7.627258117,7.626203189,7.635225605,7.626969081,7.626648838,7.630913671,7.627141011,7.628111661,7.632327858,7.631795885,7.63116192,7.633749426,7.628149383,7.63391863,7.629400913,7.632446125,7.631590698,7.630540125,7.634353974,7.633225283,7.631765818,7.635052707,7.636288895,7.636027268,7.635367986,7.634476988,7.638084409,7.637267619,7.63851799,7.638893457,7.638720347,7.636815555,7.638390767,7.642385015,7.639897571,7.638766726,7.642081691,7.638974623,7.638847122,7.640507589,7.641779219,7.638705989,7.640529421,7.639665812,7.640022326,7.638908483,7.63940567,7.640854464,7.642073643,7.640185029,7.6401074,7.640336009,7.641125482,7.641423201,7.640506741,7.64098925,7.641792741,7.641078275,7.641945204,7.642343673,7.641766267,7.641603692,7.641341331,7.6417044,7.642013104,7.641404978,7.6424464,7.641753233,7.641978055,7.641699842,7.642426063,7.642326543,7.64207455,7.64164626,7.642346178,7.642136083,7.642436238,7.642674575,7.642258531,7.64270786,7.6425354,7.641935851,7.6424484,7.642334445,7.642447014,7.6421794,7.642353623,7.642590016,7.6429874,7.642827587,7.642448168,7.6425114,7.642662813,7.642338929,7.6425814,7.642757539,7.642648136,7.642659312,7.6430104,7.6426924,7.6427714,7.642686747,7.6427334,7.6425684,7.642689783,7.6428174,7.6425444,7.64284013,7.6426744,7.6427524,7.642790344,7.642894582,7.642804643,7.642867146,7.642881765,7.642762866,7.642857125,7.6427204,7.642913217,7.6429424,7.642849947,7.6428544,7.6429224,7.6428654,7.6428924,7.642886581,7.6428954,7.642946313,7.6429424,7.6429494,7.6429204,7.6429074,7.642794677,7.642945951,7.6429564,7.6428944,7.6429514,7.6429774,7.6429464,7.6429454,7.6429264,7.6429584,7.6429604,7.6429694,7.6429784,7.6429754,7.6429754,7.642954669,7.6429564,7.6429804,7.6430104,7.6429814,7.6429904,7.6429884,7.6429924,7.64298458,7.6429844,7.642975245,7.6429914,7.6429974,7.6429794,7.6429924,7.6429864,7.6429974,7.6430024,7.6429994,7.6430014,7.643003168,7.6430104,7.6430074,7.6430084,7.6430084
232,1996,7.8151025,6.279373269,6.884876902,7.383835894,7.553332814,7.473435587,7.589626413,7.654500911,7.675709308,7.719193998,7.702422542,7.694393601,7.712098178,7.715846739,7.72073402,7.740318725,7.729850976,7.705514721,7.738357199,7.744615697,7.74556229,7.745487646,7.770467191,7.760647822,7.765389539,7.778267744,7.767687549,7.779759547,7.77959597,7.778322459,7.781712868,7.76768748,7.786296275,7.789565517,7.784289322,7.795550673,7.789573721,7.799214181,7.79524038,7.788687074,7.797837893,7.796193015,7.797825541,7.790776079,7.796701411,7.805062058,7.799243324,7.79467948,7.805816761,7.798789487,7.798384792,7.803042968,7.797618218,7.801479793,7.802595769,7.802103472,7.803066796,7.806749955,7.800991359,7.806575585,7.800927895,7.803685931,7.801633823,7.803149224,7.806313264,7.804876204,7.803551665,7.806934813,7.808502056,7.807768306,7.807107119,7.807212335,7.809982542,7.809236758,7.809434296,7.810801837,7.811040633,7.808545326,7.810322133,7.813995753,7.811912792,7.810577159,7.813945716,7.810847689,7.810758448,7.81258615,7.813556594,7.810408816,7.812599698,7.811621972,7.812257297,7.811038482,7.811328913,7.812912728,7.814394874,7.812229445,7.8119135,7.812434782,7.813136458,7.813200171,7.812458498,7.812603872,7.813963455,7.813309284,7.814003268,7.814332171,7.813627497,7.813609973,7.8131005,7.813808476,7.813888858,7.813401291,7.8145585,7.813805092,7.814054616,7.813823369,7.814601134,7.814339767,7.814102706,7.813897616,7.814412686,7.814122031,7.814471562,7.814784563,7.814325381,7.814804909,7.8146305,7.814087543,7.8145055,7.81441144,7.814506129,7.8143505,7.814432378,7.81466657,7.8150675,7.81489756,7.814534273,7.8145705,7.814766501,7.814398776,7.8146505,7.814824686,7.814678648,7.814736602,7.8151025,7.8147655,7.8148245,7.814736786,7.8148125,7.8146325,7.814757202,7.8149045,7.8146285,7.814910235,7.8147185,7.8148195,7.814877408,7.814983867,7.814880566,7.814968495,7.814967867,7.814855704,7.814927235,7.8148865,7.815002236,7.8150225,7.8149475,7.8149385,7.8150035,7.8149585,7.8149835,7.814975628,7.8149835,7.81504255,7.8150235,7.8150375,7.8150115,7.8150185,7.814867602,7.815024664,7.8150385,7.8149785,7.8150425,7.8150635,7.8150385,7.8150365,7.8150145,7.8150485,7.8150525,7.8150605,7.8150685,7.8150665,7.8150665,7.815046289,7.8150485,7.8150705,7.8151025,7.8150745,7.8150815,7.8150825,7.8150795,7.815076713,7.8150815,7.815069031,7.8150835,7.8150895,7.8150715,7.8150835,7.8150785,7.8150895,7.8150945,7.8150895,7.8150925,7.815096177,7.8151025,7.8150995,7.8151005,7.8151005
233,1997,7.8201397,6.263451117,6.888221227,7.417531302,7.565983022,7.480316547,7.585444791,7.666602236,7.676911216,7.727278705,7.709372795,7.697856692,7.71987078,7.714938198,7.719527037,7.747241425,7.732586456,7.703385861,7.739193892,7.761243209,7.747184886,7.743519526,7.777680037,7.762277918,7.772372335,7.784459278,7.769119998,7.786296424,7.787095302,7.782573798,7.783708603,7.771269749,7.791037741,7.79079691,7.787165622,7.802356334,7.794542657,7.804113338,7.800188625,7.796393973,7.803269302,7.801559235,7.804251995,7.79453355,7.801790142,7.808947136,7.80489372,7.802282285,7.808046573,7.802536936,7.801017809,7.808045355,7.803020979,7.805218671,7.806694112,7.8050059,7.808393721,7.81180021,7.805238612,7.812005164,7.805165935,7.808685012,7.804290422,7.807938133,7.809934043,7.80954875,7.807755102,7.81184322,7.812703672,7.813450535,7.811600034,7.811816137,7.815140444,7.813827977,7.814528281,7.815996084,7.815978094,7.815171071,7.815069864,7.818931964,7.818146975,7.815568788,7.817856601,7.815421433,7.815706042,7.817799878,7.818618672,7.815253082,7.817779997,7.816018682,7.818134283,7.816238442,7.816298654,7.818041335,7.819248259,7.817051271,7.8172527,7.817169432,7.818107913,7.818087418,7.817391832,7.817923605,7.818947676,7.818092326,7.81879144,7.819553204,7.818635016,7.818446422,7.818225765,7.8187937,7.818876157,7.818414528,7.8197217,7.818836693,7.819054685,7.818797816,7.819497325,7.819326564,7.819271166,7.818661372,7.819369235,7.819278235,7.819627844,7.819843814,7.819289918,7.819820248,7.8197227,7.81901307,7.8194367,7.819422584,7.819643342,7.8193757,7.819386549,7.819723474,7.8200567,7.819923776,7.819565479,7.8195947,7.819812693,7.819433863,7.8196467,7.819850204,7.819683969,7.819696625,7.8201397,7.8197877,7.8197717,7.819615259,7.8198457,7.8196567,7.819899802,7.8199327,7.8196567,7.819920625,7.8197337,7.8199037,7.81989654,7.820015885,7.819926146,7.819999462,7.81999544,7.819881139,7.81996344,7.8198267,7.820016951,7.8200787,7.8199927,7.8199787,7.8200347,7.8199967,7.8200157,7.82000826,7.8200167,7.820076962,7.8200497,7.8200697,7.8200447,7.8200337,7.81993018,7.820036875,7.8200467,7.8200127,7.8200787,7.8200997,7.8200727,7.8200717,7.8200567,7.8200837,7.8200847,7.8200937,7.8201047,7.8201037,7.8201007,7.820080101,7.8200857,7.8201077,7.8201397,7.8201117,7.8201177,7.8201177,7.8201167,7.820113946,7.8201127,7.820106283,7.8201267,7.8201247,7.8201067,7.8201207,7.8201157,7.8201267,7.8201317,7.8201267,7.8201307,7.820133382,7.8201397,7.8201367,7.8201377,7.8201377
234,1998,7.7958431,6.226232843,6.904494132,7.39787445,7.543857317,7.46685393,7.556232738,7.640872109,7.650199052,7.706165442,7.679828236,7.670283821,7.703284998,7.692864876,7.689850499,7.712326106,7.704499072,7.696621413,7.711698576,7.739284553,7.720509699,7.736899332,7.754756527,7.737971844,7.747770811,7.761640679,7.741898875,7.760300767,7.766486783,7.757783085,7.750318495,7.752382567,7.763501694,7.762692101,7.764664743,7.779803572,7.769439699,7.780184675,7.773822781,7.766743528,7.779081364,7.776164749,7.779823268,7.768921293,7.777591149,7.785541433,7.781302921,7.779140192,7.783137104,7.778059888,7.777215109,7.783814403,7.779638609,7.781770887,7.781683149,7.780338935,7.783666566,7.787102665,7.779702698,7.787200772,7.780556719,7.784320112,7.78264539,7.783518064,7.787035501,7.784732606,7.78226299,7.787302529,7.788317986,7.789195331,7.787687319,7.785219724,7.79125324,7.789511678,7.790452507,7.791465453,7.791394459,7.789752832,7.790581391,7.79449522,7.794084411,7.790982692,7.79296338,7.79083067,7.791486897,7.793742916,7.794229253,7.790862611,7.793583087,7.79139817,7.793859037,7.791984029,7.791953401,7.793744992,7.794916069,7.792550647,7.7924121,7.792861706,7.793649577,7.793731661,7.793197348,7.793142215,7.795777304,7.793485195,7.794673527,7.795162312,7.794303775,7.794138435,7.7940461,7.7944351,7.794232701,7.794037792,7.7953671,7.794490129,7.79454242,7.794414208,7.795221037,7.794984092,7.794933408,7.79427878,7.795165837,7.794986906,7.795391451,7.795562217,7.794917374,7.7955395,7.7953221,7.794646618,7.7950621,7.795120432,7.7953491,7.7949311,7.795236313,7.795314892,7.7957821,7.795619185,7.795268885,7.7952511,7.795517127,7.795148467,7.7953441,7.795513056,7.795363411,7.795376217,7.7958431,7.7954711,7.7955071,7.7957461,7.7955511,7.7953471,7.795491035,7.7956231,7.7953511,7.795609031,7.7954181,7.7954441,7.795542847,7.795711286,7.795635381,7.795835359,7.7956331,7.795591446,7.795652841,7.7955251,7.795736673,7.7957731,7.7957031,7.7956731,7.7957451,7.7957011,7.7957201,7.795711715,7.7957171,7.795839637,7.7957611,7.7957691,7.7957501,7.7957421,7.795683217,7.795742892,7.7957251,7.7957091,7.7957771,7.7958001,7.7957751,7.7957751,7.7957631,7.7957841,7.7957961,7.7957951,7.7958071,7.7957991,7.7958021,7.795780537,7.7957891,7.7958101,7.7958431,7.7958161,7.7958191,7.7958221,7.7958211,7.795817379,7.7958191,7.795800782,7.7958281,7.7958271,7.7958101,7.7958221,7.7958181,7.7958301,7.7958351,7.7958301,7.7958351,7.795832277,7.7958431,7.7958401,7.7958411,7.7958411
